attribute,group_a,group_b,channel,magnitude,regime,quartile,n_questions,n_predictions,mean_human_gap,strict_accuracy,strict_accuracy_ci95_low,strict_accuracy_ci95_high,tie_aware_accuracy,fractional_accuracy,chance_accuracy,lift_over_chance,lift_ci95_low,lift_ci95_high,bootstrap_p_lift_le_zero
gender,Male,Female,steered,2.0,Steered N=2,Q1,121,242,0.028549971618702995,0.5,0.48760330578512395,0.512396694214876,0.5,0.5,0.5,0.0,-0.012396694214876047,0.012396694214875992,0.6426786606696652
gender,Male,Female,steered,2.0,Steered N=2,Q2,121,242,0.07189303539381058,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0
gender,Male,Female,steered,2.0,Steered N=2,Q3,121,242,0.1451051137081419,0.49586776859504134,0.4834710743801653,0.5082644628099173,0.49586776859504134,0.49586776859504134,0.5,-0.004132231404958664,-0.01652892561983471,0.008264462809917328,0.8075962018990505
gender,Male,Female,steered,2.0,Steered N=2,Q4,121,242,0.3508720974263384,0.5041322314049587,0.49173553719008267,0.5165289256198347,0.5041322314049587,0.5041322314049587,0.5,0.004132231404958664,-0.008264462809917328,0.016528925619834656,0.4017991004497751
gender,Male,Female,steered,4.0,Steered N=4,All,484,968,0.14910505453674847,0.5020661157024794,0.4927685950413223,0.5103305785123967,0.5020661157024794,0.5020661157024794,0.5,0.0020661157024793875,-0.00723140495867769,0.010330578512396715,0.3618190904547726
gender,Male,Female,steered,4.0,Steered N=4,Q1,121,242,0.028549971618702995,0.49173553719008267,0.47520661157024796,0.5041322314049587,0.49173553719008267,0.49173553719008267,0.5,-0.008264462809917328,-0.02479338842975204,0.004132231404958664,0.9095452273863068
gender,Male,Female,steered,4.0,Steered N=4,Q2,121,242,0.07189303539381058,0.512396694214876,0.5,0.5289256198347108,0.512396694214876,0.512396694214876,0.5,0.012396694214875992,0.0,0.02892561983471076,0.046476761619190406
gender,Male,Female,steered,4.0,Steered N=4,Q3,121,242,0.1451051137081419,0.5041322314049587,0.4834710743801653,0.5247933884297521,0.5041322314049587,0.5041322314049587,0.5,0.004132231404958664,-0.01652892561983471,0.024793388429752095,0.43428285857071464
gender,Male,Female,steered,4.0,Steered N=4,Q4,121,242,0.3508720974263384,0.5,0.4834710743801653,0.5165289256198347,0.5,0.5,0.5,0.0,-0.01652892561983471,0.016528925619834656,0.6051974012993503
gender,Male,Female,steered,6.0,Steered N=6,All,484,968,0.14910505453674847,0.493801652892562,0.4834710743801653,0.503099173553719,0.493801652892562,0.493801652892562,0.5,-0.006198347107437996,-0.01652892561983471,0.0030991735537190257,0.9115442278860569
gender,Male,Female,steered,6.0,Steered N=6,Q1,121,242,0.028549971618702995,0.4793388429752066,0.45867768595041325,0.5,0.4793388429752066,0.4793388429752066,0.5,-0.020661157024793375,-0.04132231404958675,0.0,0.9895052473763118
gender,Male,Female,steered,6.0,Steered N=6,Q2,121,242,0.07189303539381058,0.5041322314049587,0.48760330578512395,0.5206611570247934,0.5041322314049587,0.5041322314049587,0.5,0.004132231404958664,-0.012396694214876047,0.02066115702479343,0.4217891054472764
gender,Male,Female,steered,6.0,Steered N=6,Q3,121,242,0.1451051137081419,0.49586776859504134,0.47107438016528924,0.5206611570247934,0.49586776859504134,0.49586776859504134,0.5,-0.004132231404958664,-0.02892561983471076,0.02066115702479343,0.6921539230384808
gender,Male,Female,steered,6.0,Steered N=6,Q4,121,242,0.3508720974263384,0.49586776859504134,0.4793388429752066,0.5165289256198347,0.49586776859504134,0.49586776859504134,0.5,-0.004132231404958664,-0.020661157024793375,0.016528925619834656,0.7501249375312344
gender,Male,Female,steered,8.0,Steered N=8,All,484,968,0.14910505453674847,0.4927685950413223,0.4824380165289256,0.503099173553719,0.4927685950413223,0.4927685950413223,0.5,-0.00723140495867769,-0.017561983471074405,0.0030991735537190257,0.9120439780109945
gender,Male,Female,steered,8.0,Steered N=8,Q1,121,242,0.028549971618702995,0.48760330578512395,0.4669421487603306,0.5082644628099173,0.48760330578512395,0.48760330578512395,0.5,-0.012396694214876047,-0.03305785123966942,0.008264462809917328,0.9130434782608695
gender,Male,Female,steered,8.0,Steered N=8,Q2,121,242,0.07189303539381058,0.49586776859504134,0.47107438016528924,0.5206611570247934,0.49586776859504134,0.49586776859504134,0.5,-0.004132231404958664,-0.02892561983471076,0.02066115702479343,0.7106446776611695
